CANTIDAD,COD_PERIODO,IDPER,COD_UTP,ESTADO,FACULTAD
2,2008-2,20,28,MATRICULADO,Ingeniería
1,2008-2,15,47,GRADUADO,Ingeniería
6,2017-1,8,37,MATRICULADO,Ingeniería
3,2011-2,13,47,GRADUADO,Ingeniería
5,2006-1,20,37,GRADUADO,Ingeniería
3,2013-2,15,37,MATRICULADO,Ingeniería
3,2015-1,5,47,GRADUADO,Ingeniería
2,2012-2,7,DV,MATRICULADO,Ingeniería
2,2008-1,20,28,MATRICULADO,Ingeniería
1,2010-2,18,28,MATRICULADO,Ingeniería
2,2010-2,14,36,MATRICULADO,Ingeniería
2,2018-2,1,AY,NO MATRICULADO,Ingeniería
4,2008-2,8,47,NO MATRICULADO,Ingeniería
2,2017-2,4,DV,MATRICULADO,Ingeniería
1,2006-1,26,12,MATRICULADO,Ingeniería
6,2007-2,13,36,MATRICULADO,Ingeniería
4,2006-2,17,36,MATRICULADO,Ingeniería
4,2006-2,18,36,MATRICULADO,Ingeniería
1,2008-1,11,36,GRADUADO,Ingeniería
1,2010-2,14,36,GRADUADO,Ingeniería
8,2006-1,15,34,MATRICULADO,Ingeniería
2,2020-2,1,DV,MATRICULADO,Ingeniería
1,2012-2,13,DV,GRADUADO,Ingeniería
3,2008-2,13,37,MATRICULADO,Ingeniería
4,2009-2,16,36,GRADUADO,Ingeniería
6,2016-1,5,DV,MATRICULADO,Ingeniería
1,2013-1,12,DV,GRADUADO,Ingeniería
1,2019-2,4,AY,GRADUADO,Ingeniería
5,2017-2,5,AY,MATRICULADO,Ingeniería
1,2012-1,15,DV,GRADUADO,Ingeniería
2,2015-2,1,DV,MATRICULADO,Ingeniería
2,2013-1,14,DV,GRADUADO,Ingeniería
7,2011-2,20,AY,GRADUADO,Ingeniería
2,2009-2,13,36,GRADUADO,Ingeniería
9,2021-2,0,47,MATRICULADO,Ingeniería
2,2007-1,18,37,MATRICULADO,Ingeniería
6,2013-1,16,47,GRADUADO,Ingeniería
1,2009-2,16,47,NO MATRICULADO,Ingeniería
3,2007-1,23,28,MATRICULADO,Ingeniería
5,2013-1,10,47,NO MATRICULADO,Ingeniería
3,2013-2,10,36,MATRICULADO,Ingeniería
3,2010-2,22,47,NO MATRICULADO,Ingeniería
1,2009-2,11,36,GRADUADO,Ingeniería
6,2012-1,3,47,MATRICULADO,Ingeniería
2,2015-1,3,47,GRADUADO,Ingeniería
1,2015-1,4,AY,NO MATRICULADO,Ingeniería
1,2007-1,24,37,MATRICULADO,Ingeniería
2,2010-2,10,37,GRADUADO,Ingeniería
4,2010-2,12,37,GRADUADO,Ingeniería
1,2009-1,25,37,MATRICULADO,Ingeniería
7,2012-1,17,12,MATRICULADO,Ingeniería
2,2009-2,1,47,NO MATRICULADO,Ingeniería
2,2012-2,11,DV,MATRICULADO,Ingeniería
6,2006-2,13,12,GRADUADO,Ingeniería
1,2008-1,27,34,MATRICULADO,Ingeniería
5,2009-2,20,36,GRADUADO,Ingeniería
1,2016-1,8,DV,GRADUADO,Ingeniería
1,2013-1,14,DV,MATRICULADO,Ingeniería
2,2011-2,14,36,MATRICULADO,Ingeniería
4,2015-2,3,47,MATRICULADO,Ingeniería
1,2014-1,6,47,MATRICULADO,Ingeniería
1,2012-2,5,DV,NO MATRICULADO,Ingeniería
1,2008-2,13,47,GRADUADO,Ingeniería
3,2011-2,14,47,GRADUADO,Ingeniería
2,2017-2,0,DV,MATRICULADO,Ingeniería
4,2017-1,0,DV,MATRICULADO,Ingeniería
1,2020-1,2,AZ,NO MATRICULADO,Ingeniería
1,2012-2,15,DV,MATRICULADO,Ingeniería
1,2008-2,22,36,MATRICULADO,Ingeniería
1,2016-1,11,37,GRADUADO,Ingeniería
2,2008-2,23,28,MATRICULADO,Ingeniería
2,2014-2,4,47,GRADUADO,Ingeniería
1,2009-2,21,36,MATRICULADO,Ingeniería
1,2010-1,9,AT,GRADUADO,Ingeniería
2,2011-2,12,AY,MATRICULADO,Ingeniería
3,2016-1,5,AY,NO MATRICULADO,Ingeniería
1,2010-2,18,36,MATRICULADO,Ingeniería
2,2015-2,7,DV,MATRICULADO,Ingeniería
1,2012-1,11,DV,GRADUADO,Ingeniería
1,2010-1,20,37,MATRICULADO,Ingeniería
1,2012-1,19,47,NO MATRICULADO,Ingeniería
1,2011-1,16,AZ,GRADUADO,Ingeniería
1,2006-2,11,37,GRADUADO,Ingeniería
1,2010-1,12,AT,GRADUADO,Ingeniería
1,2010-2,15,36,GRADUADO,Ingeniería
1,2006-2,28,28,MATRICULADO,Ingeniería
1,2009-2,2,47,NO MATRICULADO,Ingeniería
1,2007-1,28,28,MATRICULADO,Ingeniería
1,2011-2,19,47,MATRICULADO,Ingeniería
1,2008-2,19,37,MATRICULADO,Ingeniería
1,2017-1,1,FV12,NO MATRICULADO,Ingeniería
1,2009-2,24,47,NO MATRICULADO,Ingeniería
1,2012-1,16,47,MATRICULADO,Ingeniería
1,2006-1,31,12,MATRICULADO,Ingeniería
1,2009-2,7,47,MATRICULADO,Ingeniería
1,2014-1,12,DV,MATRICULADO,Ingeniería
2,2016-2,4,47,MATRICULADO,Ingeniería
1,2016-2,6,DV,GRADUADO,Ingeniería
1,2007-1,28,34,MATRICULADO,Ingeniería
1,2011-2,11,DV,GRADUADO,Ingeniería
1,2006-2,23,37,MATRICULADO,Ingeniería
1,2006-2,30,28,MATRICULADO,Ingeniería
2,2014-1,7,47,NO MATRICULADO,Ingeniería
1,2012-1,18,47,NO MATRICULADO,Ingeniería
1,2008-2,20,36,MATRICULADO,Ingeniería
1,2010-1,12,47,MATRICULADO,Ingeniería
1,2008-2,26,37,MATRICULADO,Ingeniería
1,2011-2,9,28,GRADUADO,Ingeniería
1,2010-1,2,AT,MATRICULADO,Ingeniería
43,2007-1,4,28,MATRICULADO,Ingeniería
48,2006-2,5,37,NO MATRICULADO,Ingeniería
55,2008-1,3,34,NO MATRICULADO,Ingeniería
36,2006-2,6,12,NO MATRICULADO,Ingeniería
80,2009-1,0,28,MATRICULADO,Ingeniería
58,2007-1,1,12,MATRICULADO,Ingeniería
68,2007-1,0,36,MATRICULADO,Ingeniería
34,2006-1,5,28,NO MATRICULADO,Ingeniería
6,2012-2,17,47,GRADUADO,Ingeniería
37,2013-1,17,28,GRADUADO,Ingeniería
38,2008-2,24,12,NO MATRICULADO,Ingeniería
28,2006-2,27,28,GRADUADO,Ingeniería
27,2011-1,21,28,GRADUADO,Ingeniería
33,2010-2,22,12,GRADUADO,Ingeniería
54,2007-2,26,37,NO MATRICULADO,Ingeniería
25,2018-1,3,34,MATRICULADO,Ingeniería
46,2009-2,24,12,NO MATRICULADO,Ingeniería
41,2017-1,5,34,NO MATRICULADO,Ingeniería
12,2021-1,1,47,MATRICULADO,Ingeniería
59,2011-2,19,28,NO MATRICULADO,Ingeniería
17,2019-2,4,34,NO MATRICULADO,Ingeniería
55,2016-1,8,37,NO MATRICULADO,Ingeniería
60,2019-1,4,FI,MATRICULADO,Ingeniería
37,2015-2,9,37,NO MATRICULADO,Ingeniería
37,2014-2,11,37,NO MATRICULADO,Ingeniería
32,2017-1,9,12,NO MATRICULADO,Ingeniería
87,2020-1,1,28,MATRICULADO,Ingeniería
24,2019-2,2,FI,MATRICULADO,Ingeniería
10,2018-1,5,47,NO MATRICULADO,Ingeniería
65,2017-1,0,37,MATRICULADO,Ingeniería
41,2015-1,7,28,MATRICULADO,Ingeniería
40,2017-1,4,28,NO MATRICULADO,Ingeniería
7,2013-2,10,AZ,GRADUADO,Ingeniería
16,2008-1,20,36,GRADUADO,Ingeniería
61,2012-1,10,37,NO MATRICULADO,Ingeniería
32,2012-1,10,34,MATRICULADO,Ingeniería
4,2010-1,17,28,MATRICULADO,Ingeniería
43,2010-1,17,12,NO MATRICULADO,Ingeniería
25,2016-2,6,37,MATRICULADO,Ingeniería
47,2009-1,19,36,NO MATRICULADO,Ingeniería
51,2008-1,21,36,NO MATRICULADO,Ingeniería
45,2010-2,17,36,NO MATRICULADO,Ingeniería
10,2010-1,18,47,NO MATRICULADO,Ingeniería
25,2013-1,13,28,GRADUADO,Ingeniería
93,2018-1,0,28,MATRICULADO,Ingeniería
49,2012-2,14,12,NO MATRICULADO,Ingeniería
58,2008-1,22,37,NO MATRICULADO,Ingeniería
69,2011-1,17,37,NO MATRICULADO,Ingeniería
29,2007-1,24,12,GRADUADO,Ingeniería
45,2016-1,4,34,NO MATRICULADO,Ingeniería
66,2010-1,19,37,NO MATRICULADO,Ingeniería
8,2010-1,15,47,GRADUADO,Ingeniería
3,2013-2,9,47,NO MATRICULADO,Ingeniería
26,2013-2,9,37,NO MATRICULADO,Ingeniería
58,2006-1,27,34,NO MATRICULADO,Ingeniería
57,2006-1,23,34,NO MATRICULADO,Ingeniería
21,2007-1,17,12,GRADUADO,Ingeniería
47,2009-1,15,28,NO MATRICULADO,Ingeniería
13,2009-1,15,37,GRADUADO,Ingeniería
22,2008-2,16,12,GRADUADO,Ingeniería
62,2015-1,1,37,MATRICULADO,Ingeniería
43,2008-2,17,28,NO MATRICULADO,Ingeniería
21,2007-2,14,12,MATRICULADO,Ingeniería
27,2006-1,22,34,GRADUADO,Ingeniería
57,2006-1,22,34,NO MATRICULADO,Ingeniería
66,2011-1,9,37,NO MATRICULADO,Ingeniería
41,2012-1,4,28,NO MATRICULADO,Ingeniería
17,2015-2,2,36,NO MATRICULADO,Ingeniería
56,2015-1,3,12,MATRICULADO,Ingeniería
54,2009-2,9,37,NO MATRICULADO,Ingeniería
7,2016-1,11,AY,NO MATRICULADO,Ingeniería
39,2014-1,15,28,GRADUADO,Ingeniería
50,2008-1,9,36,NO MATRICULADO,Ingeniería
47,2007-2,10,28,NO MATRICULADO,Ingeniería
39,2007-1,8,28,MATRICULADO,Ingeniería
36,2006-2,12,36,NO MATRICULADO,Ingeniería
61,2010-1,7,37,NO MATRICULADO,Ingeniería
83,2012-1,0,28,MATRICULADO,Ingeniería
48,2008-1,11,36,NO MATRICULADO,Ingeniería
34,2006-1,4,36,MATRICULADO,Ingeniería
65,2007-1,13,37,NO MATRICULADO,Ingeniería
53,2010-1,4,36,NO MATRICULADO,Ingeniería
38,2006-2,8,12,MATRICULADO,Ingeniería
57,2006-1,9,37,NO MATRICULADO,Ingeniería
36,2011-1,4,36,NO MATRICULADO,Ingeniería
61,2011-1,4,37,NO MATRICULADO,Ingeniería
56,2006-1,8,34,NO MATRICULADO,Ingeniería
39,2007-1,12,28,NO MATRICULADO,Ingeniería
13,2019-1,5,AY,NO MATRICULADO,Ingeniería
29,2017-1,7,12,NO MATRICULADO,Ingeniería
55,2006-2,28,37,NO MATRICULADO,Ingeniería
33,2019-1,2,34,MATRICULADO,Ingeniería
28,2012-1,15,28,GRADUADO,Ingeniería
52,2012-1,15,28,NO MATRICULADO,Ingeniería
52,2011-2,16,12,NO MATRICULADO,Ingeniería
42,2011-2,16,36,NO MATRICULADO,Ingeniería
54,2011-1,17,28,NO MATRICULADO,Ingeniería
60,2011-2,17,28,NO MATRICULADO,Ingeniería
62,2015-1,12,37,NO MATRICULADO,Ingeniería
55,2017-1,6,37,NO MATRICULADO,Ingeniería
55,2010-2,19,37,NO MATRICULADO,Ingeniería
31,2007-2,24,28,GRADUADO,Ingeniería
45,2016-1,8,34,MATRICULADO,Ingeniería
19,2015-1,10,37,MATRICULADO,Ingeniería
63,2012-1,19,37,NO MATRICULADO,Ingeniería
46,2011-1,20,12,NO MATRICULADO,Ingeniería
77,2019-2,0,12,MATRICULADO,Ingeniería
46,2009-1,24,36,NO MATRICULADO,Ingeniería
32,2014-1,13,28,NO MATRICULADO,Ingeniería
41,2014-1,13,37,NO MATRICULADO,Ingeniería
20,2019-1,1,TS,MATRICULADO,Ingeniería
12,2007-2,28,36,GRADUADO,Ingeniería
23,2011-2,18,12,GRADUADO,Ingeniería
72,2020-2,1,28,MATRICULADO,Ingeniería
58,2006-1,30,34,NO MATRICULADO,Ingeniería
45,2011-1,19,12,NO MATRICULADO,Ingeniería
15,2019-1,3,12,NO MATRICULADO,Ingeniería
33,2019-1,3,37,NO MATRICULADO,Ingeniería
55,2015-1,9,36,NO MATRICULADO,Ingeniería
47,2009-1,16,28,NO MATRICULADO,Ingeniería
22,2009-1,20,34,GRADUADO,Ingeniería
22,2006-1,22,36,GRADUADO,Ingeniería
36,2016-2,3,37,NO MATRICULADO,Ingeniería
29,2006-1,26,28,GRADUADO,Ingeniería
44,2015-1,3,36,NO MATRICULADO,Ingeniería
80,2019-1,0,FI,MATRICULADO,Ingeniería
25,2014-1,9,36,NO MATRICULADO,Ingeniería
50,2008-1,20,36,NO MATRICULADO,Ingeniería
47,2014-2,5,12,MATRICULADO,Ingeniería
51,2014-1,6,34,NO MATRICULADO,Ingeniería
46,2010-2,16,28,NO MATRICULADO,Ingeniería
27,2006-2,23,12,GRADUADO,Ingeniería
24,2006-1,24,36,GRADUADO,Ingeniería
31,2012-2,9,36,NO MATRICULADO,Ingeniería
55,2006-2,24,37,NO MATRICULADO,Ingeniería
22,2007-2,16,28,GRADUADO,Ingeniería
56,2013-1,0,37,MATRICULADO,Ingeniería
19,2013-2,2,37,NO MATRICULADO,Ingeniería
53,2007-2,14,37,NO MATRICULADO,Ingeniería
35,2011-2,9,12,MATRICULADO,Ingeniería
63,2012-2,3,12,MATRICULADO,Ingeniería
29,2009-1,8,34,MATRICULADO,Ingeniería
44,2011-1,4,28,NO MATRICULADO,Ingeniería
40,2009-1,14,12,NO MATRICULADO,Ingeniería
46,2008-2,12,36,NO MATRICULADO,Ingeniería
47,2009-2,9,12,MATRICULADO,Ingeniería
57,2011-2,10,37,NO MATRICULADO,Ingeniería
54,2010-2,12,37,NO MATRICULADO,Ingeniería
24,2010-1,13,12,GRADUADO,Ingeniería
44,2011-2,7,12,NO MATRICULADO,Ingeniería
40,2006-1,21,36,NO MATRICULADO,Ingeniería
5,2008-2,14,36,MATRICULADO,Ingeniería
6,2007-2,15,36,GRADUADO,Ingeniería
59,2008-2,7,37,NO MATRICULADO,Ingeniería
66,2006-1,1,12,MATRICULADO,Ingeniería
23,2019-2,4,34,MATRICULADO,Ingeniería
31,2017-2,7,28,MATRICULADO,Ingeniería
20,2009-1,1,28,NO MATRICULADO,Ingeniería
49,2018-2,6,28,NO MATRICULADO,Ingeniería
15,2006-2,6,36,MATRICULADO,Ingeniería
61,2010-1,2,12,MATRICULADO,Ingeniería
25,2007-1,4,34,MATRICULADO,Ingeniería
21,2014-2,14,36,NO MATRICULADO,Ingeniería
36,2006-1,6,12,MATRICULADO,Ingeniería
60,2008-1,9,34,NO MATRICULADO,Ingeniería
44,2006-2,4,28,NO MATRICULADO,Ingeniería
39,2007-2,10,12,MATRICULADO,Ingeniería
58,2006-1,10,37,NO MATRICULADO,Ingeniería
60,2009-2,2,12,MATRICULADO,Ingeniería
47,2009-2,21,12,NO MATRICULADO,Ingeniería
42,2016-2,6,37,NO MATRICULADO,Ingeniería
33,2013-2,11,12,MATRICULADO,Ingeniería
52,2013-1,12,34,NO MATRICULADO,Ingeniería
32,2019-2,2,34,MATRICULADO,Ingeniería
30,2006-1,28,28,GRADUADO,Ingeniería
61,2006-1,28,37,NO MATRICULADO,Ingeniería
54,2010-2,17,37,NO MATRICULADO,Ingeniería
47,2010-2,17,28,NO MATRICULADO,Ingeniería
42,2010-1,18,12,NO MATRICULADO,Ingeniería
28,2018-2,2,34,MATRICULADO,Ingeniería
23,2018-1,3,34,NO MATRICULADO,Ingeniería
5,2016-2,9,FI,MATRICULADO,Ingeniería
55,2016-1,10,28,NO MATRICULADO,Ingeniería
3,2018-2,3,37,MATRICULADO,Ingeniería
10,2016-1,10,AY,GRADUADO,Ingeniería
25,2015-1,11,34,GRADUADO,Ingeniería
29,2009-2,20,12,GRADUADO,Ingeniería
48,2009-1,21,28,NO MATRICULADO,Ingeniería
31,2017-2,5,37,NO MATRICULADO,Ingeniería
39,2016-2,7,28,MATRICULADO,Ingeniería
46,2007-1,25,12,NO MATRICULADO,Ingeniería
45,2010-2,21,36,NO MATRICULADO,Ingeniería
34,2010-2,21,28,GRADUADO,Ingeniería
30,2009-2,22,28,GRADUADO,Ingeniería
21,2017-1,4,FI,MATRICULADO,Ingeniería
20,2016-1,6,37,MATRICULADO,Ingeniería
53,2007-2,26,36,NO MATRICULADO,Ingeniería
45,2006-2,20,12,NO MATRICULADO,Ingeniería
51,2016-1,3,34,MATRICULADO,Ingeniería
38,2016-1,3,36,NO MATRICULADO,Ingeniería
13,2015-2,4,36,MATRICULADO,Ingeniería
54,2015-1,5,12,MATRICULADO,Ingeniería
3,2013-2,5,47,MATRICULADO,Ingeniería
29,2006-1,25,28,GRADUADO,Ingeniería
14,2011-2,9,AY,NO MATRICULADO,Ingeniería
26,2017-1,2,FI,NO MATRICULADO,Ingeniería
38,2006-1,22,36,NO MATRICULADO,Ingeniería
66,2018-1,1,12,MATRICULADO,Ingeniería
46,2008-2,18,36,NO MATRICULADO,Ingeniería
7,2011-2,13,37,GRADUADO,Ingeniería
45,2007-1,21,12,NO MATRICULADO,Ingeniería
36,2014-2,8,37,NO MATRICULADO,Ingeniería
7,2011-2,13,AY,GRADUADO,Ingeniería
15,2010-2,15,AY,GRADUADO,Ingeniería
56,2010-1,16,36,NO MATRICULADO,Ingeniería
62,2016-2,1,28,MATRICULADO,Ingeniería
42,2011-1,11,36,NO MATRICULADO,Ingeniería
49,2012-2,12,37,NO MATRICULADO,Ingeniería
11,2012-2,4,AY,MATRICULADO,Ingeniería
52,2010-2,7,37,NO MATRICULADO,Ingeniería
41,2011-1,9,36,NO MATRICULADO,Ingeniería
12,2008-2,14,28,MATRICULADO,Ingeniería
53,2009-2,5,12,MATRICULADO,Ingeniería
9,2007-1,17,28,MATRICULADO,Ingeniería
46,2013-1,0,36,MATRICULADO,Ingeniería
20,2011-1,2,37,MATRICULADO,Ingeniería
55,2009-1,8,34,NO MATRICULADO,Ingeniería
38,2007-2,17,12,NO MATRICULADO,Ingeniería
28,2008-1,13,12,MATRICULADO,Ingeniería
41,2009-2,11,12,NO MATRICULADO,Ingeniería
32,2010-2,7,12,NO MATRICULADO,Ingeniería
38,2009-2,6,28,MATRICULADO,Ingeniería
47,2006-1,4,37,NO MATRICULADO,Ingeniería
29,2006-2,2,28,NO MATRICULADO,Ingeniería
58,2008-1,27,37,NO MATRICULADO,Ingeniería
17,2019-2,2,AY,MATRICULADO,Ingeniería
37,2007-2,5,28,MATRICULADO,Ingeniería
62,2008-1,3,12,MATRICULADO,Ingeniería
64,2007-1,9,37,NO MATRICULADO,Ingeniería
41,2007-1,5,28,MATRICULADO,Ingeniería
33,2015-1,13,34,GRADUADO,Ingeniería
12,2011-1,19,47,GRADUADO,Ingeniería
52,2016-1,5,37,NO MATRICULADO,Ingeniería
44,2011-1,17,12,NO MATRICULADO,Ingeniería
26,2013-1,11,36,NO MATRICULADO,Ingeniería
39,2016-2,5,37,NO MATRICULADO,Ingeniería
52,2015-1,8,12,MATRICULADO,Ingeniería
37,2017-1,7,34,MATRICULADO,Ingeniería
56,2017-1,6,28,MATRICULADO,Ingeniería
22,2017-2,4,34,MATRICULADO,Ingeniería
16,2017-1,5,FV28,NO MATRICULADO,Ingeniería
48,2008-2,21,36,NO MATRICULADO,Ingeniería
56,2011-2,17,37,NO MATRICULADO,Ingeniería
45,2012-2,6,37,NO MATRICULADO,Ingeniería
20,2010-1,13,12,MATRICULADO,Ingeniería
57,2008-1,20,37,NO MATRICULADO,Ingeniería
20,2009-1,13,12,GRADUADO,Ingeniería
45,2006-2,23,12,NO MATRICULADO,Ingeniería
29,2012-2,9,28,MATRICULADO,Ingeniería
75,2016-1,0,12,MATRICULADO,Ingeniería
36,2014-1,7,28,NO MATRICULADO,Ingeniería
10,2007-2,19,12,MATRICULADO,Ingeniería
11,2012-2,10,37,MATRICULADO,Ingeniería
41,2010-2,11,12,NO MATRICULADO,Ingeniería
46,2010-2,11,28,NO MATRICULADO,Ingeniería
2,2017-1,2,FV34,NO MATRICULADO,Ingeniería
51,2011-2,12,12,NO MATRICULADO,Ingeniería
36,2010-1,12,12,MATRICULADO,Ingeniería
33,2015-1,3,36,MATRICULADO,Ingeniería
50,2007-2,20,28,NO MATRICULADO,Ingeniería
58,2009-1,7,34,NO MATRICULADO,Ingeniería
6,2013-1,3,47,NO MATRICULADO,Ingeniería
32,2009-2,2,28,NO MATRICULADO,Ingeniería
42,2006-1,14,12,NO MATRICULADO,Ingeniería
43,2010-2,8,36,NO MATRICULADO,Ingeniería
33,2010-1,4,34,MATRICULADO,Ingeniería
46,2012-2,2,28,MATRICULADO,Ingeniería
33,2007-2,9,28,MATRICULADO,Ingeniería
62,2014-1,2,12,MATRICULADO,Ingeniería
16,2012-2,5,36,MATRICULADO,Ingeniería
2,2011-1,1,47,NO MATRICULADO,Ingeniería
47,2011-2,5,28,NO MATRICULADO,Ingeniería
62,2009-1,9,37,NO MATRICULADO,Ingeniería
28,2011-1,8,34,MATRICULADO,Ingeniería
39,2009-1,10,12,NO MATRICULADO,Ingeniería
13,2006-2,10,36,MATRICULADO,Ingeniería
35,2008-2,1,37,NO MATRICULADO,Ingeniería
8,2009-1,3,47,MATRICULADO,Ingeniería
39,2008-2,25,12,NO MATRICULADO,Ingeniería
28,2006-2,30,28,GRADUADO,Ingeniería
54,2008-1,4,34,NO MATRICULADO,Ingeniería
4,2019-2,3,FI,NO MATRICULADO,Ingeniería
56,2017-1,9,28,MATRICULADO,Ingeniería
26,2018-1,1,37,MATRICULADO,Ingeniería
10,2010-2,17,AY,NO MATRICULADO,Ingeniería
14,2012-1,12,12,GRADUADO,Ingeniería
3,2009-1,22,AZ,NO MATRICULADO,Ingeniería
50,2016-1,5,34,MATRICULADO,Ingeniería
55,2006-2,27,37,NO MATRICULADO,Ingeniería
97,2020-1,0,28,MATRICULADO,Ingeniería
50,2007-2,24,28,NO MATRICULADO,Ingeniería
64,2019-1,2,12,MATRICULADO,Ingeniería
10,2017-1,5,AY,MATRICULADO,Ingeniería
14,2017-1,5,FV34,NO MATRICULADO,Ingeniería
7,2009-1,19,12,MATRICULADO,Ingeniería
53,2015-2,2,12,MATRICULADO,Ingeniería
7,2009-1,14,47,GRADUADO,Ingeniería
21,2008-2,15,28,GRADUADO,Ingeniería
15,2008-1,16,12,MATRICULADO,Ingeniería
61,2012-1,9,37,NO MATRICULADO,Ingeniería
19,2014-1,1,36,NO MATRICULADO,Ingeniería
44,2012-1,9,12,MATRICULADO,Ingeniería
5,2011-2,8,47,NO MATRICULADO,Ingeniería
2,2006-2,23,28,MATRICULADO,Ingeniería
44,2008-2,14,28,NO MATRICULADO,Ingeniería
45,2013-1,6,34,NO MATRICULADO,Ingeniería
23,2016-2,0,FI,MATRICULADO,Ingeniería
66,2011-1,8,37,NO MATRICULADO,Ingeniería
65,2011-2,0,37,MATRICULADO,Ingeniería
16,2010-2,1,12,NO MATRICULADO,Ingeniería
42,2008-2,5,36,NO MATRICULADO,Ingeniería
65,2007-1,8,37,NO MATRICULADO,Ingeniería
38,2007-1,8,28,NO MATRICULADO,Ingeniería
12,2006-1,14,36,GRADUADO,Ingeniería
10,2006-1,17,12,MATRICULADO,Ingeniería
73,2013-1,2,28,MATRICULADO,Ingeniería
41,2009-2,7,28,NO MATRICULADO,Ingeniería
20,2018-2,6,34,MATRICULADO,Ingeniería
28,2012-1,16,12,GRADUADO,Ingeniería
46,2013-1,16,28,NO MATRICULADO,Ingeniería
45,2010-2,20,36,NO MATRICULADO,Ingeniería
70,2007-2,1,12,MATRICULADO,Ingeniería
39,2008-1,25,12,NO MATRICULADO,Ingeniería
22,2020-1,1,AY,MATRICULADO,Ingeniería
23,2019-2,3,37,NO MATRICULADO,Ingeniería
58,2006-1,28,34,NO MATRICULADO,Ingeniería
17,2019-1,0,47,MATRICULADO,Ingeniería
12,2007-2,23,36,GRADUADO,Ingeniería
49,2007-2,23,28,NO MATRICULADO,Ingeniería
12,2008-2,19,12,MATRICULADO,Ingeniería
29,2016-1,7,12,NO MATRICULADO,Ingeniería
27,2015-2,8,36,NO MATRICULADO,Ingeniería
18,2013-2,11,28,NO MATRICULADO,Ingeniería
34,2015-2,4,37,NO MATRICULADO,Ingeniería
12,2015-2,4,37,MATRICULADO,Ingeniería
80,2014-1,0,34,MATRICULADO,Ingeniería
30,2013-1,6,12,NO MATRICULADO,Ingeniería
37,2012-2,7,12,NO MATRICULADO,Ingeniería
27,2011-1,10,28,MATRICULADO,Ingeniería
27,2008-2,16,28,GRADUADO,Ingeniería
13,2007-1,19,37,GRADUADO,Ingeniería
26,2006-1,3,37,MATRICULADO,Ingeniería
9,2009-1,1,47,MATRICULADO,Ingeniería
54,2007-2,9,37,NO MATRICULADO,Ingeniería
35,2006-2,15,36,NO MATRICULADO,Ingeniería
74,2011-1,1,12,MATRICULADO,Ingeniería
58,2011-1,1,34,MATRICULADO,Ingeniería
55,2006-1,5,37,NO MATRICULADO,Ingeniería
25,2006-2,10,28,MATRICULADO,Ingeniería
23,2010-1,2,36,MATRICULADO,Ingeniería
17,2017-1,5,FI,MATRICULADO,Ingeniería
37,2007-1,29,28,GRADUADO,Ingeniería
8,2018-1,6,47,NO MATRICULADO,Ingeniería
43,2017-1,9,28,NO MATRICULADO,Ingeniería
36,2015-1,11,34,NO MATRICULADO,Ingeniería
13,2014-2,12,12,GRADUADO,Ingeniería
36,2014-1,13,28,GRADUADO,Ingeniería
6,2013-1,17,47,GRADUADO,Ingeniería
21,2019-2,0,AY,MATRICULADO,Ingeniería
1,2009-2,24,36,MATRICULADO,Ingeniería
13,2011-2,14,12,GRADUADO,Ingeniería
22,2012-1,14,12,GRADUADO,Ingeniería
29,2006-1,24,28,GRADUADO,Ingeniería
9,2010-1,17,37,GRADUADO,Ingeniería
4,2011-1,13,37,GRADUADO,Ingeniería
39,2008-1,23,12,NO MATRICULADO,Ingeniería
20,2009-1,17,34,GRADUADO,Ingeniería
29,2017-2,2,37,MATRICULADO,Ingeniería
36,2017-1,3,28,NO MATRICULADO,Ingeniería
2,2013-2,10,47,NO MATRICULADO,Ingeniería
55,2008-1,15,37,NO MATRICULADO,Ingeniería
46,2014-2,3,28,MATRICULADO,Ingeniería
49,2010-2,7,12,MATRICULADO,Ingeniería
26,2009-2,13,12,MATRICULADO,Ingeniería
46,2008-2,13,36,NO MATRICULADO,Ingeniería
18,2013-2,2,37,MATRICULADO,Ingeniería
57,2009-1,9,34,NO MATRICULADO,Ingeniería
33,2010-1,1,36,NO MATRICULADO,Ingeniería
58,2010-2,2,12,MATRICULADO,Ingeniería
81,2020-1,3,28,MATRICULADO,Ingeniería
60,2006-1,14,34,NO MATRICULADO,Ingeniería
59,2012-1,1,28,MATRICULADO,Ingeniería
39,2017-1,9,FI,NO MATRICULADO,Ingeniería
14,2008-2,8,36,MATRICULADO,Ingeniería
50,2008-2,5,12,MATRICULADO,Ingeniería
42,2008-1,24,12,GRADUADO,Ingeniería
53,2007-2,25,36,NO MATRICULADO,Ingeniería
47,2008-2,24,36,NO MATRICULADO,Ingeniería
85,2019-2,0,28,MATRICULADO,Ingeniería
22,2007-1,27,36,GRADUADO,Ingeniería
25,2018-2,4,12,NO MATRICULADO,Ingeniería
52,2016-2,7,12,MATRICULADO,Ingeniería
6,2019-1,4,47,NO MATRICULADO,Ingeniería
7,2016-1,9,AY,NO MATRICULADO,Ingeniería
11,2016-2,9,47,GRADUADO,Ingeniería
14,2016-2,9,34,MATRICULADO,Ingeniería
55,2016-1,9,37,NO MATRICULADO,Ingeniería
45,2016-1,9,12,MATRICULADO,Ingeniería
43,2016-1,10,28,MATRICULADO,Ingeniería
28,2013-1,14,28,GRADUADO,Ingeniería
32,2008-2,22,12,GRADUADO,Ingeniería
