COD_PERIODO,COD_UTP,ESTUDIANTES,ESTRATO,SEXO,TIPO_INSCRIPCION,TIPO_COLEGIO,VAR,FECHA_ACTUALIZACION,FACULTAD
2016-1,12,33,III,Masculino,General,Privado,Matriculado,09/15/2021 00:00:00,Ingeniería
2016-1,28,2,I,Masculino,La Virginia,Oficial,Primer curso,09/14/2021 00:00:00,Ingeniería
2016-1,36,3,III,Femenino,General,Oficial,Inscrito,09/14/2021 00:00:00,Ingeniería
2016-2,12,2,II,Masculino,La Virginia,Oficial,Graduado,09/16/2021 00:00:00,Ingeniería
2016-2,28,1,IV,Masculino,La Virginia,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2016-2,36,1,V,Femenino,General,Privado,Matriculado,09/15/2021 00:00:00,Ingeniería
2017-1,28,1,II,Masculino,Marsella,Oficial,Primer curso,09/14/2021 00:00:00,Ingeniería
2017-1,28,8,II,Masculino,General,Privado,Inscrito,09/14/2021 00:00:00,Ingeniería
2017-1,37,19,II,Masculino,General,Oficial,Primer curso,09/14/2021 00:00:00,Ingeniería
2017-2,37,3,III,Masculino,General,Privado,Primer curso,09/14/2021 00:00:00,Ingeniería
2020-2,12,6,II,Masculino,Negritudes,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2020-2,28,2,III,Masculino,La Virginia,Oficial,Inscrito,09/14/2021 00:00:00,Ingeniería
2020-2,AY,1,V,Femenino,General,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2020-2,FI,1,,Masculino,General,Na,Inscrito,09/14/2021 00:00:00,Ingeniería
2020-2,FI,5,I,Masculino,General,Oficial,Cancelado,09/15/2021 00:00:00,Ingeniería
2021-1,28,6,,Masculino,,Oficial,Inscrito,09/14/2021 00:00:00,Ingeniería
2021-2,12,1,I,Femenino,Santuario,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2021-2,28,1,VI,Masculino,Fuera De Risaralda,Privado,Primer curso,09/14/2021 00:00:00,Ingeniería
2010-1,28,1,IV,Masculino,,Privado,Inscrito,09/14/2021 00:00:00,Ingeniería
2010-1,28,13,II,Femenino,,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2010-1,34,2,II,Masculino,General,Privado,Primer curso,09/14/2021 00:00:00,Ingeniería
2010-1,34,3,I,Femenino,General,Na,Primer curso,09/14/2021 00:00:00,Ingeniería
2010-1,36,6,V,Masculino,General,Privado,Matriculado,09/15/2021 00:00:00,Ingeniería
2015-2,12,1,IV,Masculino,Deportistas De Alto Rendimiento,Privado,Cancelado,09/15/2021 00:00:00,Ingeniería
2015-2,12,1,IV,Masculino,General,Privado,Graduado,09/16/2021 00:00:00,Ingeniería
2015-2,AY,1,V,Masculino,General,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2016-1,12,1,II,Femenino,General,Privado,Primer curso,09/14/2021 00:00:00,Ingeniería
2016-2,28,3,II,Masculino,General,Privado,Inscrito,09/14/2021 00:00:00,Ingeniería
2016-2,47,1,II,Femenino,Mistrato,Na,Inscrito,09/14/2021 00:00:00,Ingeniería
2016-2,FI,1,III,Masculino,General,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2016-2,FV28,2,IV,Masculino,,Oficial,Inscrito,09/14/2021 00:00:00,Ingeniería
2017-1,28C,1,I,Masculino,Mistrato,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2017-1,FV28,2,II,Masculino,General,Oficial,Primer curso,09/14/2021 00:00:00,Ingeniería
2017-1,34,1,I,Femenino,Comunidad Indigena,Oficial,Primer curso,09/14/2021 00:00:00,Ingeniería
2017-1,47,1,IV,Masculino,General,Na,Primer curso,09/14/2021 00:00:00,Ingeniería
2017-1,FV28,4,II,Masculino,General,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2017-2,28,1,I,Masculino,La Celia,Oficial,Primer curso,09/14/2021 00:00:00,Ingeniería
2017-2,47,1,II,Masculino,General,Oficial,Cancelado,09/15/2021 00:00:00,Ingeniería
2018-1,12,1,I,Masculino,Santa Rosa De Cabal,Oficial,Cancelado,09/15/2021 00:00:00,Ingeniería
2018-1,28,7,II,Masculino,Desplazado,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2018-1,28,30,II,Masculino,,Oficial,Inscrito,09/14/2021 00:00:00,Ingeniería
2018-1,37,2,VI,Masculino,General,Privado,Matriculado,09/15/2021 00:00:00,Ingeniería
2018-1,FI,1,II,Femenino,Comunidad Indigena,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2018-2,28,2,II,Femenino,Desplazado,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2018-2,47,2,IV,Masculino,General,Oficial,Graduado,09/16/2021 00:00:00,Ingeniería
2018-2,AY,4,IV,Masculino,General,Na,Inscrito,09/14/2021 00:00:00,Ingeniería
2019-1,12,3,II,Femenino,General,Oficial,Graduado,09/16/2021 00:00:00,Ingeniería
2018-1,28,1,II,Masculino,Santa Rosa De Cabal,Oficial,Graduado,09/16/2021 00:00:00,Ingeniería
2019-1,12,1,I,Masculino,Santa Rosa De Cabal,Oficial,Cancelado,09/15/2021 00:00:00,Ingeniería
2019-1,28,1,I,Femenino,Negritudes,Oficial,Primer curso,09/14/2021 00:00:00,Ingeniería
2019-1,AY,5,III,Masculino,General,Na,Inscrito,09/14/2021 00:00:00,Ingeniería
2019-2,12,1,II,Masculino,Marsella,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2019-2,37,2,V,Masculino,General,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2019-2,37,7,IV,Masculino,General,Oficial,Primer curso,09/14/2021 00:00:00,Ingeniería
2019-2,AY,1,I,Masculino,General,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2019-2,FI,1,IV,Femenino,General,Privado,Inscrito,09/14/2021 00:00:00,Ingeniería
2020-1,12,2,I,Masculino,Santuario,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2020-2,28,1,I,Masculino,,Privado,Inscrito,09/14/2021 00:00:00,Ingeniería
2010-2,36,66,III,Masculino,General,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2010-2,37,1,IV,Femenino,General,Privado,Primer curso,09/14/2021 00:00:00,Ingeniería
2011-1,34,1,III,Masculino,Negritudes,Na,Inscrito,09/14/2021 00:00:00,Ingeniería
2011-1,37,1,IV,Masculino,La Virginia,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2011-2,28,2,IV,Masculino,,Privado,Graduado,09/16/2021 00:00:00,Ingeniería
2011-2,28,5,I,Masculino,,Oficial,Inscrito,09/14/2021 00:00:00,Ingeniería
2011-2,28,13,III,Masculino,General,Oficial,Inscrito,09/14/2021 00:00:00,Ingeniería
2011-2,AY,1,I,Masculino,General,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2011-2,AY,1,V,Femenino,General,Na,Primer curso,09/14/2021 00:00:00,Ingeniería
2012-1,12,1,II,Femenino,La Virginia,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2012-1,36,12,II,Masculino,General,Oficial,Primer curso,09/14/2021 00:00:00,Ingeniería
2012-2,34,1,IV,Masculino,General,Oficial,Graduado,09/16/2021 00:00:00,Ingeniería
2018-1,28,1,V,Masculino,General,Privado,Primer curso,09/14/2021 00:00:00,Ingeniería
2018-1,36,1,II,Masculino,General,Oficial,Graduado,09/16/2021 00:00:00,Ingeniería
2018-2,12,1,II,Masculino,Desplazado,Oficial,Primer curso,09/14/2021 00:00:00,Ingeniería
2018-2,12,1,II,Masculino,La Virginia,Oficial,Inscrito,09/14/2021 00:00:00,Ingeniería
2018-2,28,1,I,Masculino,Apia,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2018-2,28,3,II,Femenino,General,Oficial,Cancelado,09/15/2021 00:00:00,Ingeniería
2018-2,28,8,II,Masculino,Santa Rosa De Cabal,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2018-2,47,1,II,Masculino,General,Na,Primer curso,09/14/2021 00:00:00,Ingeniería
2018-2,47,1,IV,Femenino,General,Privado,Matriculado,09/15/2021 00:00:00,Ingeniería
2018-2,AY,1,II,Femenino,Apia,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2019-2,47,1,IV,Masculino,General,Na,Primer curso,09/14/2021 00:00:00,Ingeniería
2019-1,28,3,I,Masculino,Apia,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2019-1,37,1,III,Femenino,General,Privado,Primer curso,09/14/2021 00:00:00,Ingeniería
2019-2,28C,11,II,Masculino,General,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2019-2,34,2,III,Masculino,General,Privado,Inscrito,09/14/2021 00:00:00,Ingeniería
2019-2,34,2,VI,Masculino,General,Privado,Matriculado,09/15/2021 00:00:00,Ingeniería
2019-2,FI,1,II,Femenino,Comunidad Indigena,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2020-1,12,1,II,Femenino,Quinchia,Oficial,Primer curso,09/14/2021 00:00:00,Ingeniería
2020-1,12,1,II,Femenino,Santa Rosa De Cabal,Privado,Matriculado,09/15/2021 00:00:00,Ingeniería
2020-1,37,4,II,Femenino,General,Oficial,Primer curso,09/14/2021 00:00:00,Ingeniería
2020-1,47,1,III,Masculino,General,Oficial,Primer curso,09/14/2021 00:00:00,Ingeniería
2020-1,TS,1,II,Masculino,General,Privado,Primer curso,09/14/2021 00:00:00,Ingeniería
2020-2,28,1,V,Masculino,General,Oficial,Inscrito,09/14/2021 00:00:00,Ingeniería
2020-2,47,1,I,Masculino,Santa Rosa De Cabal,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2021-1,12,1,IV,Masculino,General,Oficial,Inscrito,09/14/2021 00:00:00,Ingeniería
2021-1,28,1,II,Masculino,La Celia,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2021-1,28,32,II,Masculino,General,Privado,Matriculado,09/15/2021 00:00:00,Ingeniería
2021-1,12,1,II,Masculino,Risaralda,Oficial,Cancelado,09/15/2021 00:00:00,Ingeniería
2021-1,28,3,II,Femenino,Fuera De Risaralda,Oficial,Inscrito,09/14/2021 00:00:00,Ingeniería
2021-1,34,6,II,Femenino,General,Oficial,Inscrito,09/14/2021 00:00:00,Ingeniería
2021-1,47,2,V,Masculino,General,Privado,Matriculado,09/15/2021 00:00:00,Ingeniería
2021-1,47,20,III,Masculino,General,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2021-1,AZ,1,III,Masculino,General,,Matriculado,09/15/2021 00:00:00,Ingeniería
2021-2,12,1,II,Femenino,Santa Rosa De Cabal,Oficial,Graduado,09/16/2021 00:00:00,Ingeniería
2021-2,34,2,I,Masculino,Risaralda,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2010-1,36,9,II,Masculino,,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2010-1,AT,1,II,Masculino,General,Na,Inscrito,09/14/2021 00:00:00,Ingeniería
2010-2,12,1,III,Femenino,General,Oficial,Primer curso,09/14/2021 00:00:00,Ingeniería
2010-2,37,14,I,Masculino,General,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2017-2,28C,3,II,Femenino,General,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2017-2,34,1,IV,Masculino,General,Oficial,Primer curso,09/14/2021 00:00:00,Ingeniería
2018-1,34,3,,Masculino,,Na,Inscrito,09/14/2021 00:00:00,Ingeniería
2018-1,47,1,III,Femenino,General,Na,Primer curso,09/14/2021 00:00:00,Ingeniería
2018-2,28,1,I,Masculino,Comunidad Indigena,Oficial,Inscrito,09/14/2021 00:00:00,Ingeniería
2018-2,28,1,IV,Masculino,La Virginia,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2018-2,FV28,1,I,Masculino,Apia,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2019-1,47,2,III,Femenino,General,Na,Inscrito,09/14/2021 00:00:00,Ingeniería
2019-2,28,1,IV,Masculino,Deportistas De Alto Rendimiento,Oficial,Inscrito,09/14/2021 00:00:00,Ingeniería
2019-2,37,1,IV,Masculino,General,Privado,Primer curso,09/14/2021 00:00:00,Ingeniería
2019-2,AT,1,III,Masculino,Negritudes,Na,Inscrito,09/14/2021 00:00:00,Ingeniería
2019-2,DV,1,VI,Masculino,General,Privado,Graduado,09/16/2021 00:00:00,Ingeniería
2020-1,28,1,II,Masculino,Desplazado,Oficial,Cancelado,09/15/2021 00:00:00,Ingeniería
2020-1,37,1,II,Masculino,La Virginia,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2020-1,37,21,II,Femenino,General,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2020-1,FI,3,II,Femenino,General,Oficial,Primer curso,09/14/2021 00:00:00,Ingeniería
2020-2,12,1,,Masculino,General,,Matriculado,09/15/2021 00:00:00,Ingeniería
2020-2,12,12,III,Masculino,General,Oficial,Graduado,09/16/2021 00:00:00,Ingeniería
2021-1,28,3,II,Masculino,General,Privado,Cancelado,09/15/2021 00:00:00,Ingeniería
2021-1,28,4,II,Masculino,Risaralda,Privado,Inscrito,09/14/2021 00:00:00,Ingeniería
2021-1,28C,2,IV,Masculino,General,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2021-1,34,1,III,Femenino,Santa Rosa De Cabal,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2021-1,DV,1,II,Masculino,General,Na,Inscrito,09/14/2021 00:00:00,Ingeniería
2021-1,FI,1,III,Femenino,General,Oficial,Inscrito,09/14/2021 00:00:00,Ingeniería
2021-2,12,7,II,Masculino,Desplazado,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2021-2,28,19,I,Femenino,General,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2021-2,TS,4,III,Masculino,General,Privado,Inscrito,09/14/2021 00:00:00,Ingeniería
2010-1,28,19,II,Masculino,,Oficial,Inscrito,09/14/2021 00:00:00,Ingeniería
2010-1,34,3,III,Femenino,General,Na,Inscrito,09/14/2021 00:00:00,Ingeniería
2010-1,34,10,II,Femenino,General,Oficial,Inscrito,09/14/2021 00:00:00,Ingeniería
2010-2,34,1,I,Femenino,General,Privado,Matriculado,09/15/2021 00:00:00,Ingeniería
2010-2,AT,1,II,Masculino,General,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2011-1,12,1,III,Femenino,,Privado,Inscrito,09/14/2021 00:00:00,Ingeniería
2011-1,12,4,V,Masculino,General,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2011-1,12,7,III,Masculino,Santa Rosa De Cabal,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2011-2,12,1,VI,Masculino,General,Privado,Matriculado,09/15/2021 00:00:00,Ingeniería
2011-2,12,4,II,Masculino,,Oficial,Cancelado,09/15/2021 00:00:00,Ingeniería
2011-2,28,2,II,Femenino,Desplazado,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2011-2,34,1,I,Femenino,General,Oficial,Cancelado,09/15/2021 00:00:00,Ingeniería
2011-2,37,2,II,Masculino,,Privado,Matriculado,09/15/2021 00:00:00,Ingeniería
2010-2,47,6,IV,Masculino,General,Privado,Matriculado,09/15/2021 00:00:00,Ingeniería
2011-1,12,3,II,Femenino,General,Oficial,Cancelado,09/15/2021 00:00:00,Ingeniería
2011-1,12,4,V,Masculino,,Privado,Matriculado,09/15/2021 00:00:00,Ingeniería
2011-1,28,1,IV,Masculino,General,Oficial,Cancelado,09/15/2021 00:00:00,Ingeniería
2011-1,28,2,III,Masculino,,Oficial,Graduado,09/16/2021 00:00:00,Ingeniería
2011-1,34,1,III,Femenino,Guatica,Oficial,Primer curso,09/14/2021 00:00:00,Ingeniería
2011-1,37,2,III,Masculino,,Privado,Matriculado,09/15/2021 00:00:00,Ingeniería
2011-2,12,4,II,Masculino,Santa Rosa De Cabal,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2011-2,28,1,I,Femenino,General,Oficial,Graduado,09/16/2021 00:00:00,Ingeniería
2011-2,36,14,III,Masculino,,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2012-1,12,3,II,Femenino,Santa Rosa De Cabal,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2012-1,28,20,III,Femenino,General,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2012-2,28,2,III,Femenino,General,Privado,Inscrito,09/14/2021 00:00:00,Ingeniería
2012-2,34,1,I,Femenino,La Virginia,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2013-1,12,1,III,Femenino,General,Oficial,Graduado,09/16/2021 00:00:00,Ingeniería
2013-1,28,1,IV,Femenino,General,Oficial,Inscrito,09/14/2021 00:00:00,Ingeniería
2013-1,28,1,V,Masculino,,Oficial,Cancelado,09/15/2021 00:00:00,Ingeniería
2013-1,28,3,III,Femenino,Belen De Umbria,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2020-1,37,7,III,Femenino,General,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2020-2,12,1,,Masculino,,Na,Inscrito,09/14/2021 00:00:00,Ingeniería
2020-2,FI,1,III,Masculino,Fuera De Risaralda,Oficial,Primer curso,09/14/2021 00:00:00,Ingeniería
2021-1,28,1,I,Femenino,La Virginia,Oficial,Primer curso,09/14/2021 00:00:00,Ingeniería
2021-1,28,1,II,Masculino,Mistrato,Oficial,Primer curso,09/14/2021 00:00:00,Ingeniería
2021-1,28,12,II,Masculino,Santa Rosa De Cabal,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2021-1,FI,2,I,Femenino,Desplazado,Oficial,Inscrito,09/14/2021 00:00:00,Ingeniería
2021-2,28,2,,Femenino,,Na,Inscrito,09/14/2021 00:00:00,Ingeniería
2021-2,28,20,IV,Masculino,General,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2021-2,28C,1,III,Femenino,General,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2021-2,37,2,I,Masculino,Risaralda,Privado,Inscrito,09/14/2021 00:00:00,Ingeniería
2010-1,12,1,II,Femenino,Pueblo Rico,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2021-2,TS,4,I,Femenino,General,Oficial,Primer curso,09/14/2021 00:00:00,Ingeniería
2022-1,DV,1,III,Femenino,,Oficial,Inscrito,09/14/2021 00:00:00,Ingeniería
2010-1,28,3,II,Masculino,Comunidad Indigena,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2010-1,34,1,II,Femenino,,Privado,Matriculado,09/15/2021 00:00:00,Ingeniería
2010-1,34,1,II,Masculino,Marsella,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2010-1,34,1,V,Femenino,General,Oficial,Inscrito,09/14/2021 00:00:00,Ingeniería
2010-1,34,2,IV,Femenino,,Privado,Matriculado,09/15/2021 00:00:00,Ingeniería
2010-1,34,2,IV,Masculino,General,Na,Primer curso,09/14/2021 00:00:00,Ingeniería
2010-1,34,2,IV,Masculino,General,Privado,Inscrito,09/14/2021 00:00:00,Ingeniería
2010-1,34,6,II,Masculino,General,Na,Inscrito,09/14/2021 00:00:00,Ingeniería
2010-2,12,1,III,Femenino,General,Privado,Primer curso,09/14/2021 00:00:00,Ingeniería
2010-2,37,1,V,Femenino,General,Privado,Matriculado,09/15/2021 00:00:00,Ingeniería
2011-1,28,1,I,Femenino,,Oficial,Cancelado,09/15/2021 00:00:00,Ingeniería
2011-1,28,2,I,Femenino,General,Oficial,Inscrito,09/14/2021 00:00:00,Ingeniería
2011-1,36,6,V,Masculino,General,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2011-1,37,3,V,Masculino,,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2011-1,37,4,I,Masculino,General,Oficial,Inscrito,09/14/2021 00:00:00,Ingeniería
2011-2,12,2,I,Femenino,General,Oficial,Cancelado,09/15/2021 00:00:00,Ingeniería
2011-2,12,4,II,Masculino,Apia,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2011-2,28,10,II,Femenino,,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2011-2,28,151,II,Masculino,General,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2012-1,12,1,I,Masculino,La Virginia,Oficial,Primer curso,09/14/2021 00:00:00,Ingeniería
2012-1,28,4,I,Masculino,Desplazado,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2012-1,37,1,III,Masculino,Deportistas De Alto Rendimiento,Oficial,Primer curso,09/14/2021 00:00:00,Ingeniería
2012-2,12,4,II,Femenino,,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2012-2,36,1,III,Femenino,General,Oficial,Inscrito,09/14/2021 00:00:00,Ingeniería
2012-2,37,1,III,Femenino,General,Privado,Inscrito,09/14/2021 00:00:00,Ingeniería
2012-2,37,5,II,Femenino,General,Privado,Matriculado,09/15/2021 00:00:00,Ingeniería
2013-1,47,2,V,Masculino,General,Na,Inscrito,09/14/2021 00:00:00,Ingeniería
2013-2,28,3,I,Masculino,,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2013-2,28,3,II,Masculino,,Privado,Inscrito,09/14/2021 00:00:00,Ingeniería
2014-1,12,60,II,Femenino,General,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2014-1,28,1,I,Masculino,Desplazado,Privado,Cancelado,09/15/2021 00:00:00,Ingeniería
2013-1,34,2,II,Masculino,General,Privado,Primer curso,09/14/2021 00:00:00,Ingeniería
2013-1,36,1,II,Masculino,General,Na,Inscrito,09/14/2021 00:00:00,Ingeniería
2013-1,37,12,III,Masculino,General,Privado,Matriculado,09/15/2021 00:00:00,Ingeniería
2013-2,12,3,III,Masculino,,Oficial,Graduado,09/16/2021 00:00:00,Ingeniería
2013-2,28,1,IV,Femenino,Santa Rosa De Cabal,Na,Primer curso,09/14/2021 00:00:00,Ingeniería
2013-2,47,1,V,Femenino,Reinsertado,Privado,Matriculado,09/15/2021 00:00:00,Ingeniería
2014-1,12,10,I,Masculino,General,Oficial,Cancelado,09/15/2021 00:00:00,Ingeniería
2014-1,28,2,IV,Masculino,General,Oficial,Primer curso,09/14/2021 00:00:00,Ingeniería
2014-1,47,2,II,Femenino,General,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2015-1,12,2,II,Femenino,Belen De Umbria,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2015-1,28,1,V,Masculino,,Privado,Matriculado,09/15/2021 00:00:00,Ingeniería
2015-1,34,2,I,Femenino,Santa Rosa De Cabal,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2015-1,36,1,I,Femenino,,Oficial,Graduado,09/16/2021 00:00:00,Ingeniería
2015-1,36,3,IV,Femenino,General,Privado,Primer curso,09/14/2021 00:00:00,Ingeniería
2015-1,36,4,V,Masculino,General,Privado,Matriculado,09/15/2021 00:00:00,Ingeniería
2015-2,12,1,IV,Masculino,General,Privado,Primer curso,09/14/2021 00:00:00,Ingeniería
2015-2,12,3,III,Masculino,Belen De Umbria,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2015-2,12,16,I,Masculino,General,Oficial,Primer curso,09/14/2021 00:00:00,Ingeniería
2010-1,34,2,III,Femenino,Santa Rosa De Cabal,Oficial,Inscrito,09/14/2021 00:00:00,Ingeniería
2010-1,37,3,IV,Femenino,General,Privado,Matriculado,09/15/2021 00:00:00,Ingeniería
2010-2,34,1,I,Femenino,,Privado,Graduado,09/16/2021 00:00:00,Ingeniería
2010-2,34,1,IV,Femenino,General,Oficial,Graduado,09/16/2021 00:00:00,Ingeniería
2010-2,36,1,I,Femenino,,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2011-1,12,1,I,Masculino,General,Privado,Primer curso,09/14/2021 00:00:00,Ingeniería
2011-1,34,1,I,Masculino,Desplazado,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2011-1,36,5,IV,Femenino,General,Privado,Matriculado,09/15/2021 00:00:00,Ingeniería
2011-2,28,1,III,Masculino,La Virginia,Oficial,Inscrito,09/14/2021 00:00:00,Ingeniería
2011-2,36,1,VI,Femenino,General,Privado,Matriculado,09/15/2021 00:00:00,Ingeniería
2011-2,36,6,III,Masculino,General,Privado,Inscrito,09/14/2021 00:00:00,Ingeniería
2012-1,12,4,II,Masculino,Santa Rosa De Cabal,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2012-1,12,8,III,Femenino,General,Oficial,Primer curso,09/14/2021 00:00:00,Ingeniería
2012-1,28,1,I,Femenino,General,Oficial,Primer curso,09/14/2021 00:00:00,Ingeniería
2012-1,28,1,III,Femenino,,Oficial,Graduado,09/16/2021 00:00:00,Ingeniería
2012-1,28,2,V,Masculino,,Privado,Matriculado,09/15/2021 00:00:00,Ingeniería
2012-1,36,3,I,Masculino,General,Privado,Matriculado,09/15/2021 00:00:00,Ingeniería
2012-1,28,2,IV,Femenino,General,Privado,Matriculado,09/15/2021 00:00:00,Ingeniería
2012-1,36,1,I,Masculino,,Privado,Inscrito,09/14/2021 00:00:00,Ingeniería
2012-1,37,9,II,Masculino,General,Privado,Matriculado,09/15/2021 00:00:00,Ingeniería
2012-2,12,5,IV,Masculino,General,Privado,Inscrito,09/14/2021 00:00:00,Ingeniería
2012-2,28,1,I,Femenino,Comunidad Indigena,Oficial,Primer curso,09/14/2021 00:00:00,Ingeniería
2012-2,28,3,II,Femenino,,Oficial,Inscrito,09/14/2021 00:00:00,Ingeniería
2013-1,12,2,II,Masculino,Belen De Umbria,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
